Random waveform, supplied seed
Total number of intervals = 240 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535)
Average QPS expected = 51628
Timestamp start: 1684579203804
Timestamp end: 1684580404322

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      455.9   378.1   160.7   209.8   224.2   374.1   485.5   553.4   610.3   677.6   759.5   907.8  1361.9  4646.5 10088.1  46249.6    46224
read      523.6   664.5   160.7   221.3   237.6   357.4   428.8   493.9   561.9   693.2  1072.4  1561.8  2281.9  7984.7 29888.1  84610.4    84587
read      434.3   324.2   160.7   210.8   224.7   343.0   439.2   507.5   565.2   639.1   743.1   945.4  1455.6  2805.6 10300.9  63299.0    63389
read      453.3   275.1   160.7   216.7   232.0   382.5   492.4   562.9   617.1   680.2   759.5   898.5  1277.7  2010.6  7974.3  46923.2    46953
read      459.5   477.3   160.7   222.9   239.4   354.1   415.3   458.8   497.5   553.4   664.5  1337.5  1891.2  4582.9 14669.7  90418.6    90536
read      497.5   714.8   173.5   229.2   249.2   426.8   517.6   562.7   592.0   626.9   670.7   743.2  1539.1 11475.0 30618.6  12655.8    12508
read      522.3   623.0   160.7   220.3   235.7   400.8   534.0   620.7   692.8   786.7   910.9  1139.3  1614.6  9122.7 28904.3  38512.8    38491
read      439.6   406.7   160.7   222.7   239.0   353.0   410.9   451.7   486.6   536.8   621.4   941.2  1826.1  3948.3 10758.0  97987.0    97806
read      420.3   301.4   160.7   239.4   260.9   411.3   461.2   487.4   504.8   526.4   549.7   597.9   719.4  4030.2 12742.4  11812.2    11813
read      400.1   230.2   160.7   222.5   239.5   361.0   437.9   486.6   520.3   557.1   600.3   663.8   815.3  2339.8  9599.9  39517.8    39665
read      438.6   322.0   160.7   214.2   229.0   360.4   461.0   527.7   579.8   644.7   732.7   892.7  1311.8  2648.4 10499.8  53787.2    53571
read      437.8   298.1   160.7   213.7   228.5   354.6   449.9   519.3   577.7   653.7   758.2   934.1  1334.0  2009.9 10005.2  63221.2    63215
read      455.7   343.3   160.7   220.3   236.4   361.2   450.2   519.0   582.7   667.7   790.3  1022.9  1538.1  2542.0 12291.4  79053.6    78767
read      441.9   322.5   173.5   243.4   268.4   424.0   480.6   509.6   531.5   555.0   588.9   636.3   772.0  5432.9 12090.9   8622.6     8615
read      431.5   312.3   160.7   212.9   227.4   349.5   440.5   505.1   560.0   633.1   736.3   920.3  1359.1  1991.2 10045.4  67826.4    67903
read      441.6   312.8   160.7   226.3   244.6   415.0   507.3   551.7   579.0   609.0   642.6   696.1   847.6  3665.9 13349.3  16321.8    16398
read      443.3   284.6   160.7   215.0   230.1   370.6   474.4   542.7   597.1   661.1   743.3   879.9  1280.4  1992.2  9368.3  53342.6    53434
read      449.9   277.1   160.7   217.3   233.5   400.5   500.4   563.2   610.0   663.4   726.6   824.8  1109.3  1947.1  9499.4  37984.4    38068
read      435.3   428.2   173.5   241.6   265.7   413.9   470.7   499.6   519.7   542.1   572.0   616.5   743.7  5389.1 20080.9   9093.0     9130
read      433.4   305.3   160.7   213.7   228.2   348.5   440.4   506.7   565.0   638.7   740.1   938.1  1388.9  2039.5  8758.2  69282.4    69227
read      459.2   264.0   160.7   220.0   237.0   408.3   512.3   577.1   625.0   679.5   741.4   844.1  1107.9  2790.5  8278.1  37438.6    37496
read      486.6   386.7   160.7   220.7   237.2   360.4   460.6   547.1   626.9   740.9   924.1  1173.2  1832.3  2841.6 10615.4  83813.8    83925
read      442.0   276.5   160.7   213.5   228.4   369.4   474.7   545.6   598.7   663.6   744.7   874.3  1278.4  1984.7  7952.3  50960.0    51037
read      445.0   279.9   160.7   218.3   234.7   399.0   493.5   555.5   600.5   649.7   708.8   791.4  1021.8  3234.5 10011.4  33727.0    33690
read      444.6   275.9   160.7   214.8   229.9   373.3   479.6   550.0   603.2   667.0   746.4   886.5  1258.3  1865.4  9525.0  51419.2    51474
read      427.6   299.9   160.7   213.7   228.6   350.9   437.1   501.2   555.8   625.7   720.3   893.4  1287.1  1991.7 10207.4  73680.0    73708
read      727.7   680.5   160.7   279.0   299.8   380.6   602.8  1210.3  1413.3  1514.8  1621.4  1747.9  2689.5  3811.7 17773.1  98568.2    98618
read      717.6   670.0   160.7   274.5   294.8   377.8   601.6  1160.5  1397.9  1495.8  1607.6  1737.1  2677.4  3894.9 18062.0  81908.0    81977
read      717.0   649.1   160.7   274.6   296.3   380.4   612.5  1183.3  1405.1  1505.3  1613.9  1731.9  2627.6  3431.1 17617.4  91676.0    91567
read      437.8   285.6   160.7   213.1   227.5   360.7   465.9   532.6   584.6   651.0   737.1   893.1  1345.0  1840.8  8077.1  48263.2    48236
read      742.2   671.7   173.5   280.2   302.1   391.7   631.0  1252.9  1432.3  1534.5  1638.2  1781.5  2699.8  3920.6 16176.8  91720.0    91726
read      465.2   327.4   160.7   216.4   231.7   366.7   478.8   558.9   623.2   704.4   813.8  1019.1  1533.5  2651.2  9468.1  52506.4    52458
read      436.8   317.3   160.7   215.3   230.1   355.2   443.6   505.8   561.3   635.7   742.4   940.6  1384.7  2118.0 12124.7  70538.8    70467
read      443.6   325.2   160.7   216.3   231.2   353.6   445.4   512.0   570.9   651.9   770.5   988.4  1424.9  2159.3 10946.4  71092.0    71151
read      437.6   300.7   160.7   213.4   228.2   351.8   448.3   517.9   574.9   648.5   752.5   938.2  1375.9  2062.4  9757.1  65059.8    65016
read      451.0   294.1   160.7   214.2   229.6   383.5   492.5   557.0   606.7   666.9   742.9   899.4  1282.2  1758.5  9733.9  41873.2    42057
read      450.9   349.7   160.7   218.4   233.6   355.9   444.6   513.5   576.8   661.9   788.7  1019.1  1531.9  2345.4 11399.2  78639.6    78821
read      447.7   294.3   160.7   214.9   229.8   360.1   460.9   531.1   589.1   667.4   777.9   980.8  1413.3  2152.6  8925.4  60847.0    60720
read      460.5   284.1   160.7   218.9   235.0   401.9   509.0   576.2   625.1   681.7   751.9   866.2  1217.2  2148.2 10043.8  40060.4    39911
read      436.6   366.3   160.7   233.2   254.9   419.2   484.1   515.2   536.9   562.6   595.1   653.1   790.8  4241.7 13626.6  10624.2    10628
read      436.1   304.6   160.7   213.8   228.4   346.4   434.6   500.1   558.8   641.6   761.4   980.0  1442.6  2130.7  7730.9  73668.6    73736
read      424.3   305.7   173.5   247.2   273.9   405.7   456.7   481.8   499.1   520.5   548.2   592.6   724.7  4050.2 12523.2   7282.8     7334
read      736.2   686.8   160.7   279.2   300.8   386.1   622.3  1255.8  1434.8  1535.0  1631.4  1753.7  2660.9  4715.1 18998.4  91670.4    91868
read      515.5   425.0   160.7   222.3   240.3   366.9   469.6   572.5   666.5   803.0  1035.3  1417.3  1845.3  2928.8 11010.4  76612.4    76670
read      440.5   348.2   160.7   236.6   258.7   422.0   484.5   516.0   538.5   564.4   593.9   644.2   787.6  4308.4 13880.1  10400.6    10405
read      470.5   283.6   160.7   223.4   243.0   429.5   527.8   585.0   625.7   674.1   737.2   844.5  1100.4  1708.0 11777.5  26050.2    26019
read      447.5   313.0   160.7   214.4   229.3   362.4   466.7   539.3   596.7   670.1   769.8   944.4  1370.4  2136.8  9858.1  55359.8    55530
read      451.3   274.4   160.7   219.0   235.9   405.2   504.8   566.0   610.4   660.5   721.9   822.1  1062.8  1651.0 11990.2  29609.2    29615
read      439.8   306.7   160.7   213.5   228.4   354.3   449.5   518.0   576.2   653.2   759.2   952.9  1379.3  2002.8  9613.8  65883.0    66057
read      445.2   291.7   160.7   215.0   230.0   368.7   470.4   540.2   595.0   662.8   750.4   909.3  1336.8  2005.5  9309.1  55244.6    55281
read      445.3   263.3   160.7   224.0   242.6   407.6   506.3   563.2   599.3   636.4   680.0   743.5   920.8  3046.2  9404.6  21264.2    21177
read      661.0   585.0   160.7   240.0   264.9   392.2   618.2   855.4  1051.0  1255.0  1514.1  1736.4  2590.5  3805.6 13752.4  87995.4    88239
read      453.7   354.4   160.7   215.3   230.0   349.5   437.9   508.8   573.6   661.7   795.9  1059.7  1699.2  2825.1 10103.4  70334.6    70227
read      453.2   328.8   160.7   222.9   241.3   410.4   512.8   573.0   612.1   653.2   700.9   769.9   961.0  2865.9 15245.2  23401.8    23421
read      740.4   682.3   160.7   278.8   301.3   389.9   628.0  1281.3  1445.5  1543.5  1636.4  1753.1  2642.3  5239.5 15707.0  96955.0    97104
read      445.2   530.5   173.5   243.8   268.5   398.4   448.1   473.7   495.2   520.2   554.0   629.7  1468.1  7810.3 22070.8   6236.4     6235
read      451.8   304.9   160.7   215.1   230.1   361.0   464.1   538.8   597.8   675.4   785.9   987.7  1458.4  2293.7  9150.8  57899.2    58045
read      449.8   246.8   160.7   222.3   240.0   408.1   509.3   571.0   611.4   654.8   705.3   781.1   958.8  2408.5  9971.8  23703.0    23729
read      457.9   304.9   160.7   216.1   231.3   392.6   504.0   570.9   621.2   679.8   752.8   891.2  1289.9  1859.4 10187.6  40861.6    40897
read      448.9   325.4   160.7   212.1   226.5   356.1   466.3   540.2   597.2   669.7   773.3   981.2  1441.9  2425.4  9322.3  53302.4    53312
read      650.5   576.7   160.7   244.5   269.5   383.3   559.2   806.4  1053.3  1317.0  1527.4  1706.6  2578.8  3698.1 12456.0  87380.4    87262
read      470.1   366.9   160.7   219.7   235.6   356.4   449.4   528.8   600.2   700.3   858.0  1100.4  1736.6  3002.1 10220.2  81641.6    81836
read      732.0   667.5   160.7   278.3   299.8   383.9   622.2  1245.7  1431.8  1532.0  1628.2  1746.4  2658.3  4443.9 16801.5  92204.6    92274
read      463.2   334.4   160.7   214.4   229.4   369.9   486.3   562.2   621.5   694.8   798.3  1005.7  1470.4  2681.2  9716.5  47302.4    47252
read      437.9   313.4   160.7   214.7   229.6   348.9   436.9   505.0   565.8   645.7   761.3   979.6  1411.5  2078.1  8748.5  75669.8    75747
read      454.4   339.8   160.7   217.4   232.7   353.6   443.0   513.6   577.7   667.3   805.8  1049.9  1610.0  2582.5  9476.4  80926.8    80994
read      754.0   641.4   160.7   283.0   306.7   399.5   670.1  1320.0  1463.3  1558.1  1653.9  1783.7  2665.7  3476.1 12798.6  98125.0    98224
read      459.1   582.5   173.5   239.3   262.9   407.1   466.0   496.6   518.4   544.9   583.9   672.8  1487.0  7990.5 25009.3   7693.0     7737
read      486.8   331.8   160.7   220.4   236.9   406.1   525.8   597.0   652.9   722.3   822.4  1044.5  1411.1  2036.3 10021.8  37653.6    37514
read      455.2   460.1   173.5   238.4   261.6   428.5   497.9   532.9   556.5   584.3   621.2   678.4   836.3  7059.0 19986.4  10684.0    10640
read      748.7   642.3   160.7   283.4   304.8   394.7   668.2  1319.1  1459.3  1553.2  1647.2  1763.9  2636.6  3661.6 15219.7  90149.6    90490
read      741.8   701.7   160.7   282.4   303.1   385.8   613.0  1303.4  1446.6  1540.3  1635.4  1744.4  2644.1  7235.4 19593.1  92269.4    92514
read      745.8   715.5   160.7   282.6   303.5   389.6   626.3  1290.2  1447.4  1543.7  1639.2  1756.4  2668.1  6462.5 19899.3  89358.2    89245
read      561.3   507.9   160.7   224.0   243.0   363.3   473.8   614.4   764.1  1008.7  1291.6  1586.0  2042.2  3516.0 12932.5  73676.4    73823
read      449.3   295.8   160.7   214.6   229.5   375.3   485.7   555.8   608.9   671.9   756.1   907.2  1298.8  1813.0  9442.8  46576.4    46565
read      437.6   253.1   160.7   221.6   239.2   401.8   500.4   556.0   590.8   628.4   672.1   733.3   868.4  2028.5  9851.4  21288.2    21419
read      443.6   311.5   160.7   214.5   229.1   351.8   448.7   518.9   580.2   663.1   778.4   985.7  1438.8  2135.3 10369.1  66886.4    66915
read      445.4   276.1   160.7   217.3   234.1   400.7   496.0   556.3   599.9   649.3   705.8   789.7  1022.9  2322.0 10815.8  31766.8    31667
read      435.5   282.3   160.7   215.3   230.1   351.0   441.0   507.3   565.7   642.7   751.4   955.0  1370.6  1973.8  8025.0  72165.0    72255
read      734.6   672.9   160.7   279.5   300.5   390.5   643.5  1170.4  1404.4  1508.3  1621.5  1773.5  2699.7  3955.1 16177.0  89248.8    99535

Total QPS = 51569.7 (61883640 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 15285259574 bytes :   12.1 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.97%,44.62%,100.00%
